x_nm,y_nm,phi_V
5.156250,7.968750,4.12326212e-01
5.156250,8.437500,4.13803228e-01
5.156250,8.906250,4.15076046e-01
5.156250,9.375000,4.16136026e-01
5.156250,9.843750,4.16990970e-01
5.156250,10.312500,4.17657521e-01
5.156250,10.781250,4.18157129e-01
5.156250,11.250000,4.18513831e-01
5.156250,11.718750,4.18752848e-01
5.156250,12.187500,4.18899448e-01
5.156250,12.656250,4.18977849e-01
5.156250,13.125000,4.19010120e-01
5.156250,13.593750,4.19015183e-01
5.156250,14.062500,4.19008073e-01
5.156250,14.531250,4.18999547e-01
5.156250,15.000000,4.18996000e-01
5.156250,15.468750,4.18999547e-01
5.156250,15.937500,4.19008073e-01
5.156250,16.406250,4.19015183e-01
5.156250,16.875000,4.19010120e-01
5.156250,17.343750,4.18977849e-01
5.156250,17.812500,4.18899448e-01
5.156250,18.281250,4.18752848e-01
5.156250,18.750000,4.18513831e-01
5.156250,19.218750,4.18157129e-01
5.156250,19.687500,4.17657521e-01
5.156250,20.156250,4.16990970e-01
5.156250,20.625000,4.16136026e-01
5.156250,21.093750,4.15076046e-01
5.156250,21.562500,4.13803228e-01
5.156250,22.031250,4.12326212e-01
5.156250,22.500000,4.10684417e-01
5.156250,22.968750,4.08974795e-01
5.156250,23.437500,4.07401317e-01
5.156250,23.906250,4.06365091e-01
5.156250,24.375000,4.06626295e-01
5.156250,24.843750,4.09586694e-01
5.156250,25.312500,4.17284736e-01
5.156250,25.781250,4.34406634e-01
5.156250,26.250000,4.50790476e-01
5.156250,26.718750,4.51570793e-01
5.156250,27.187500,4.52171771e-01
5.156250,27.656250,4.52813627e-01
5.156250,28.125000,4.52843043e-01
5.156250,28.593750,4.52322293e-01
5.156250,29.062500,4.52368758e-01
5.156250,29.531250,4.52373663e-01
5.156250,30.000000,4.52747029e-01
5.625000,0.000000,4.40971889e-01
5.625000,0.468750,4.46115409e-01
5.625000,0.937500,4.48743570e-01
5.625000,1.406250,4.51217158e-01
5.625000,1.875000,4.51466556e-01
5.625000,2.343750,4.51403100e-01
5.625000,2.812500,4.51349298e-01
5.625000,3.281250,4.50351826e-01
5.625000,3.750000,4.37584317e-01
5.625000,4.218750,4.21005224e-01
5.625000,4.687500,4.11859277e-01
5.625000,5.156250,4.07553621e-01
5.625000,5.625000,4.06264919e-01
5.625000,6.093750,4.06651176e-01
5.625000,6.562500,4.07882363e-01
5.625000,7.031250,4.09448856e-01
5.625000,7.500000,4.11064805e-01
5.625000,7.968750,4.12578308e-01
5.625000,8.437500,4.13915245e-01
5.625000,8.906250,4.15045722e-01
5.625000,9.375000,4.15964802e-01
5.625000,9.843750,4.16681765e-01
5.625000,10.312500,4.17214252e-01
5.625000,10.781250,4.17585074e-01
5.625000,11.250000,4.17820301e-01
5.625000,11.718750,4.17947800e-01
5.625000,12.187500,4.17995746e-01
5.625000,12.656250,4.17990952e-01
5.625000,13.125000,4.17957135e-01
5.625000,13.593750,4.17913471e-01
5.625000,14.062500,4.17873857e-01
5.625000,14.531250,4.17847064e-01
5.625000,15.000000,4.17837679e-01
5.625000,15.468750,4.17847064e-01
5.625000,15.937500,4.17873857e-01
5.625000,16.406250,4.17913471e-01
5.625000,16.875000,4.17957135e-01
5.625000,17.343750,4.17990952e-01
5.625000,17.812500,4.17995746e-01
5.625000,18.281250,4.17947800e-01
5.625000,18.750000,4.17820301e-01
5.625000,19.218750,4.17585074e-01
5.625000,19.687500,4.17214252e-01
5.625000,20.156250,4.16681765e-01
5.625000,20.625000,4.15964802e-01
5.625000,21.093750,4.15045722e-01
5.625000,21.562500,4.13915245e-01
5.625000,22.031250,4.12578308e-01
5.625000,22.500000,4.11064805e-01
5.625000,22.968750,4.09448856e-01
5.625000,23.437500,4.07882363e-01
5.625000,23.906250,4.06651176e-01
5.625000,24.375000,4.06264919e-01
5.625000,24.843750,4.07553621e-01
5.625000,25.312500,4.11859277e-01
5.625000,25.781250,4.21005224e-01
5.625000,26.250000,4.37584317e-01
5.625000,26.718750,4.50351826e-01
5.625000,27.187500,4.51349298e-01
5.625000,27.656250,4.51403100e-01
5.625000,28.125000,4.51466556e-01
5.625000,28.593750,4.51217158e-01
5.625000,29.062500,4.48743570e-01
5.625000,29.531250,4.46115409e-01
5.625000,30.000000,4.40971889e-01
6.093750,0.000000,4.24296467e-01
6.093750,0.468750,4.28215208e-01
6.093750,0.937500,4.37087468e-01
6.093750,1.406250,4.44496427e-01
6.093750,1.875000,4.49369015e-01
6.093750,2.343750,4.49353164e-01
6.093750,2.812500,4.44082873e-01
6.093750,3.281250,4.33550076e-01
6.093750,3.750000,4.20592150e-01
6.093750,4.218750,4.12524534e-01
6.093750,4.687500,4.08180206e-01
6.093750,5.156250,4.06377297e-01
6.093750,5.625000,4.06254756e-01
6.093750,6.093750,4.07119175e-01
6.093750,6.562500,4.08472776e-01
6.093750,7.031250,4.09995332e-01
6.093750,7.500000,4.11493763e-01
6.093750,7.968750,4.12860479e-01
6.093750,8.437500,4.14041421e-01
6.093750,8.906250,4.15015154e-01
6.093750,9.375000,4.15780060e-01
6.093750,9.843750,4.16346934e-01
6.093750,10.312500,4.16734879e-01
6.093750,10.781250,4.16968995e-01
6.093750,11.250000,4.17078766e-01
6.093750,11.718750,4.17096354e-01
6.093750,12.187500,4.17054352e-01
6.093750,12.656250,4.16982896e-01
6.093750,13.125000,4.16906521e-01
6.093750,13.593750,4.16841692e-01
6.093750,14.062500,4.16796039e-01
6.093750,14.531250,4.16770328e-01
6.093750,15.000000,4.16762167e-01
6.093750,15.468750,4.16770328e-01
6.093750,15.937500,4.16796039e-01
6.093750,16.406250,4.16841692e-01
6.093750,16.875000,4.16906521e-01
6.093750,17.343750,4.16982896e-01
6.093750,17.812500,4.17054352e-01
6.093750,18.281250,4.17096354e-01
6.093750,18.750000,4.17078766e-01
6.093750,19.218750,4.16968995e-01
6.093750,19.687500,4.16734879e-01
6.093750,20.156250,4.16346934e-01
6.093750,20.625000,4.15780060e-01
6.093750,21.093750,4.15015154e-01
6.093750,21.562500,4.14041421e-01
6.093750,22.031250,4.12860479e-01
6.093750,22.500000,4.11493763e-01
6.093750,22.968750,4.09995332e-01
6.093750,23.437500,4.08472776e-01
6.093750,23.906250,4.07119175e-01
6.093750,24.375000,4.06254756e-01
6.093750,24.843750,4.06377297e-01
6.093750,25.312500,4.08180206e-01
6.093750,25.781250,4.12524534e-01
6.093750,26.250000,4.20592150e-01
6.093750,26.718750,4.33550076e-01
6.093750,27.187500,4.44082873e-01
6.093750,27.656250,4.49353164e-01
6.093750,28.125000,4.49369015e-01
6.093750,28.593750,4.44496427e-01
6.093750,29.062500,4.37087468e-01
6.093750,29.531250,4.28215208e-01
6.093750,30.000000,4.24296467e-01
6.562500,0.000000,4.12150703e-01
6.562500,0.468750,4.13533741e-01
6.562500,0.937500,4.17333605e-01
6.562500,1.406250,4.23424988e-01
6.562500,1.875000,4.29240645e-01
6.562500,2.343750,4.29220028e-01
6.562500,2.812500,4.23025936e-01
6.562500,3.281250,4.16131014e-01
6.562500,3.750000,4.11180163e-01
6.562500,4.218750,4.07882833e-01
6.562500,4.687500,4.06293901e-01
6.562500,5.156250,4.06015930e-01
6.562500,5.625000,4.06631150e-01
6.562500,6.093750,4.07774709e-01
6.562500,6.562500,4.09163533e-01
6.562500,7.031250,4.10599801e-01
6.562500,7.500000,4.11957123e-01
6.562500,7.968750,4.13161319e-01
6.562500,8.437500,4.14173956e-01
6.562500,8.906250,4.14980309e-01
6.562500,9.375000,4.15581594e-01
6.562500,9.843750,4.15990453e-01
6.562500,10.312500,4.16228567e-01
6.562500,10.781250,4.16325335e-01
6.562500,11.250000,4.16316593e-01
6.562500,11.718750,4.16242390e-01
6.562500,12.187500,4.16143230e-01
6.562500,12.656250,4.16054615e-01
6.562500,13.125000,4.16000743e-01
6.562500,13.593750,4.15988934e-01
6.562500,14.062500,4.16008538e-01
6.562500,14.531250,4.16035979e-01
6.562500,15.000000,4.16048601e-01
6.562500,15.468750,4.16035979e-01
6.562500,15.937500,4.16008538e-01
6.562500,16.406250,4.15988934e-01
6.562500,16.875000,4.16000743e-01
6.562500,17.343750,4.16054615e-01
6.562500,17.812500,4.16143230e-01
6.562500,18.281250,4.16242390e-01
6.562500,18.750000,4.16316593e-01
6.562500,19.218750,4.16325335e-01
6.562500,19.687500,4.16228567e-01
6.562500,20.156250,4.15990453e-01
6.562500,20.625000,4.15581594e-01
6.562500,21.093750,4.14980309e-01
6.562500,21.562500,4.14173956e-01
6.562500,22.031250,4.13161319e-01
6.562500,22.500000,4.11957123e-01
6.562500,22.968750,4.10599801e-01
6.562500,23.437500,4.09163533e-01
6.562500,23.906250,4.07774709e-01
6.562500,24.375000,4.06631150e-01
6.562500,24.843750,4.06015930e-01
6.562500,25.312500,4.06293901e-01
6.562500,25.781250,4.07882833e-01
6.562500,26.250000,4.11180163e-01
6.562500,26.718750,4.16131014e-01
6.562500,27.187500,4.23025936e-01
6.562500,27.656250,4.29220028e-01
6.562500,28.125000,4.29240645e-01
6.562500,28.593750,4.23424988e-01
6.562500,29.062500,4.17333605e-01
6.562500,29.531250,4.13533741e-01
6.562500,30.000000,4.12150703e-01
7.031250,0.000000,4.05155032e-01
7.031250,0.468750,4.05757042e-01
7.031250,0.937500,4.07462226e-01
7.031250,1.406250,4.09638733e-01
7.031250,1.875000,4.11167635e-01
7.031250,2.343750,4.11356007e-01
7.031250,2.812500,4.10187999e-01
7.031250,3.281250,4.08289635e-01
7.031250,3.750000,4.06674062e-01
7.031250,4.218750,4.05837863e-01
7.031250,4.687500,4.05759860e-01
7.031250,5.156250,4.06319833e-01
7.031250,5.625000,4.07324682e-01
7.031250,6.093750,4.08581189e-01
7.031250,6.562500,4.09926796e-01
7.031250,7.031250,4.11239801e-01
7.031250,7.500000,4.12437357e-01
7.031250,7.968750,4.13468272e-01
7.031250,8.437500,4.14305167e-01
7.031250,8.906250,4.14938262e-01
7.031250,9.375000,4.15371356e-01
7.031250,9.843750,4.15619852e-01
7.031250,10.312500,4.15710219e-01
7.031250,10.781250,4.15680049e-01
7.031250,11.250000,4.15577443e-01
7.031250,11.718750,4.15458111e-01
7.031250,12.187500,4.15378559e-01
7.031250,12.656250,4.15385763e-01
7.031250,13.125000,4.15503721e-01
7.031250,13.593750,4.15720458e-01
7.031250,14.062500,4.15979121e-01
7.031250,14.531250,4.16193124e-01
7.031250,15.000000,4.16274324e-01
7.031250,15.468750,4.16193124e-01
7.031250,15.937500,4.15979121e-01
7.031250,16.406250,4.15720458e-01
7.031250,16.875000,4.15503721e-01
7.031250,17.343750,4.15385763e-01
7.031250,17.812500,4.15378559e-01
7.031250,18.281250,4.15458111e-01
7.031250,18.750000,4.15577443e-01
7.031250,19.218750,4.15680049e-01
7.031250,19.687500,4.15710219e-01
7.031250,20.156250,4.15619852e-01
7.031250,20.625000,4.15371356e-01
7.031250,21.093750,4.14938262e-01
7.031250,21.562500,4.14305167e-01
7.031250,22.031250,4.13468272e-01
7.031250,22.500000,4.12437357e-01
7.031250,22.968750,4.11239801e-01
7.031250,23.437500,4.09926796e-01
7.031250,23.906250,4.08581189e-01
7.031250,24.375000,4.07324682e-01
7.031250,24.843750,4.06319833e-01
7.031250,25.312500,4.05759860e-01
7.031250,25.781250,4.05837863e-01
7.031250,26.250000,4.06674062e-01
7.031250,26.718750,4.08289635e-01
7.031250,27.187500,4.10187999e-01
7.031250,27.656250,4.11356007e-01
7.031250,28.125000,4.11167635e-01
7.031250,28.593750,4.09638733e-01
7.031250,29.062500,4.07462226e-01
7.031250,29.531250,4.05757042e-01
7.031250,30.000000,4.05155032e-01
7.500000,0.000000,4.02129414e-01
7.500000,0.468750,4.02402345e-01
7.500000,0.937500,4.03124399e-01
7.500000,1.406250,4.04042083e-01
7.500000,1.875000,4.04839672e-01
7.500000,2.343750,4.05258229e-01
7.500000,2.812500,4.05290926e-01
7.500000,3.281250,4.05173716e-01
7.500000,3.750000,4.05170851e-01
7.500000,4.218750,4.05470168e-01
7.500000,4.687500,4.06124149e-01
7.500000,5.156250,4.07076766e-01
7.500000,5.625000,4.08231224e-01
7.500000,6.093750,4.09479730e-01
7.500000,6.562500,4.10724872e-01
7.500000,7.031250,4.11888970e-01
7.500000,7.500000,4.12915913e-01
7.500000,7.968750,4.13769141e-01
7.500000,8.437500,4.14428541e-01
7.500000,8.906250,4.14887933e-01
7.500000,9.375000,4.15153948e-01
7.500000,9.843750,4.15246512e-01
7.500000,10.312500,4.15200707e-01
7.500000,10.781250,4.15069208e-01
7.500000,11.250000,4.14923559e-01
7.500000,11.718750,4.14851399e-01
7.500000,12.187500,4.14945082e-01
7.500000,12.656250,4.15277610e-01
7.500000,13.125000,4.15880670e-01
7.500000,13.593750,4.16713321e-01
7.500000,14.062500,4.17630768e-01
7.500000,14.531250,4.18362602e-01
7.500000,15.000000,4.18660944e-01
7.500000,15.468750,4.18362602e-01
7.500000,15.937500,4.17630768e-01
7.500000,16.406250,4.16713321e-01
7.500000,16.875000,4.15880670e-01
7.500000,17.343750,4.15277610e-01
7.500000,17.812500,4.14945082e-01
7.500000,18.281250,4.14851399e-01
7.500000,18.750000,4.14923559e-01
7.500000,19.218750,4.15069208e-01
7.500000,19.687500,4.15200707e-01
7.500000,20.156250,4.15246512e-01
7.500000,20.625000,4.15153948e-01
7.500000,21.093750,4.14887933e-01
7.500000,21.562500,4.14428541e-01
7.500000,22.031250,4.13769141e-01
7.500000,22.500000,4.12915913e-01
7.500000,22.968750,4.11888970e-01
7.500000,23.437500,4.10724872e-01
7.500000,23.906250,4.09479730e-01
7.500000,24.375000,4.08231224e-01
7.500000,24.843750,4.07076766e-01
7.500000,25.312500,4.06124149e-01
7.500000,25.781250,4.05470168e-01
7.500000,26.250000,4.05170851e-01
7.500000,26.718750,4.05173716e-01
7.500000,27.187500,4.05290926e-01
7.500000,27.656250,4.05258229e-01
7.500000,28.125000,4.04839672e-01
7.500000,28.593750,4.04042083e-01
7.500000,29.062500,4.03124399e-01
7.500000,29.531250,4.02402345e-01
7.500000,30.000000,4.02129414e-01
7.968750,0.000000,4.01502365e-01
7.968750,0.468750,4.01640579e-01
7.968750,0.937500,4.02021083e-01
7.968750,1.406250,4.02553239e-01
7.968750,1.875000,4.03125239e-01
7.968750,2.343750,4.03662515e-01
7.968750,2.812500,4.04159094e-01
7.968750,3.281250,4.04672307e-01
7.968750,3.750000,4.05287465e-01
7.968750,4.218750,4.06062315e-01
7.968750,4.687500,4.07006395e-01
7.968750,5.156250,4.08086337e-01
7.968750,5.625000,4.09242575e-01
7.968750,6.093750,4.10407791e-01
7.968750,6.562500,4.11518425e-01
7.968750,7.031250,4.12521179e-01
7.968750,7.500000,4.13375437e-01
7.968750,7.968750,4.14053393e-01
7.968750,8.437500,4.14539504e-01
7.968750,8.906250,4.14830469e-01
7.968750,9.375000,4.14936600e-01
7.968750,9.843750,4.14885119e-01
7.968750,10.312500,4.14725562e-01
7.968750,10.781250,4.14536830e-01
7.968750,11.250000,4.14433632e-01
7.968750,11.718750,4.14567161e-01
7.968750,12.187500,4.15111762e-01
7.968750,12.656250,4.16218945e-01
7.968750,13.125000,4.17918696e-01
7.968750,13.593750,4.20158991e-01
7.968750,14.062500,4.22714857e-01
7.968750,14.531250,4.24961363e-01
7.968750,15.000000,4.25752131e-01
7.968750,15.468750,4.24961363e-01
7.968750,15.937500,4.22714857e-01
7.968750,16.406250,4.20158991e-01
7.968750,16.875000,4.17918696e-01
7.968750,17.343750,4.16218945e-01
7.968750,17.812500,4.15111762e-01
7.968750,18.281250,4.14567161e-01
7.968750,18.750000,4.14433632e-01
7.968750,19.218750,4.14536830e-01
7.968750,19.687500,4.14725562e-01
7.968750,20.156250,4.14885119e-01
7.968750,20.625000,4.14936600e-01
7.968750,21.093750,4.14830469e-01
7.968750,21.562500,4.14539504e-01
7.968750,22.031250,4.14053393e-01
7.968750,22.500000,4.13375437e-01
7.968750,22.968750,4.12521179e-01
7.968750,23.437500,4.11518425e-01
7.968750,23.906250,4.10407791e-01
7.968750,24.375000,4.09242575e-01
7.968750,24.843750,4.08086337e-01
7.968750,25.312500,4.07006395e-01
7.968750,25.781250,4.06062315e-01
7.968750,26.250000,4.05287465e-01
7.968750,26.718750,4.04672307e-01
7.968750,27.187500,4.04159094e-01
7.968750,27.656250,4.03662515e-01
7.968750,28.125000,4.03125239e-01
7.968750,28.593750,4.02553239e-01
7.968750,29.062500,4.02021083e-01
7.968750,29.531250,4.01640579e-01
7.968750,30.000000,4.01502365e-01
8.437500,0.000000,4.02171808e-01
8.437500,0.468750,4.02263289e-01
8.437500,0.937500,4.02525527e-01
8.437500,1.406250,4.02926843e-01
8.437500,1.875000,4.03429942e-01
8.437500,2.343750,4.04007198e-01
8.437500,2.812500,4.04651607e-01
8.437500,3.281250,4.05374827e-01
8.437500,3.750000,4.06193071e-01
8.437500,4.218750,4.07112793e-01
8.437500,4.687500,4.08121240e-01
8.437500,5.156250,4.09186822e-01
8.437500,5.625000,4.10265698e-01
8.437500,6.093750,4.11309593e-01
8.437500,6.562500,4.12272260e-01
8.437500,7.031250,4.13113519e-01
8.437500,7.500000,4.13801365e-01
8.437500,7.968750,4.14312999e-01
8.437500,8.437500,4.14635785e-01
8.437500,8.906250,4.14769163e-01
8.437500,9.375000,4.14728519e-01
8.437500,9.843750,4.14552064e-01
8.437500,10.312500,4.14311704e-01
8.437500,10.781250,4.14128409e-01
8.437500,11.250000,4.14191674e-01
8.437500,11.718750,4.14774301e-01
8.437500,12.187500,4.16224924e-01
8.437500,12.656250,4.18922737e-01
8.437500,13.125000,4.23069071e-01
8.437500,13.593750,4.28065455e-01
8.437500,14.062500,4.33903687e-01
8.437500,14.531250,4.40554369e-01
8.437500,15.000000,4.45000139e-01
8.437500,15.468750,4.40554369e-01
8.437500,15.937500,4.33903687e-01
8.437500,16.406250,4.28065455e-01
8.437500,16.875000,4.23069071e-01
8.437500,17.343750,4.18922737e-01
8.437500,17.812500,4.16224924e-01
8.437500,18.281250,4.14774301e-01
8.437500,18.750000,4.14191674e-01
8.437500,19.218750,4.14128409e-01
8.437500,19.687500,4.14311704e-01
8.437500,20.156250,4.14552064e-01
8.437500,20.625000,4.14728519e-01
8.437500,21.093750,4.14769163e-01
8.437500,21.562500,4.14635785e-01
8.437500,22.031250,4.14312999e-01
8.437500,22.500000,4.13801365e-01
8.437500,22.968750,4.13113519e-01
8.437500,23.437500,4.12272260e-01
8.437500,23.906250,4.11309593e-01
8.437500,24.375000,4.10265698e-01
8.437500,24.843750,4.09186822e-01
8.437500,25.312500,4.08121240e-01
8.437500,25.781250,4.07112793e-01
8.437500,26.250000,4.06193071e-01
8.437500,26.718750,4.05374827e-01
8.437500,27.187500,4.04651607e-01
8.437500,27.656250,4.04007198e-01
8.437500,28.125000,4.03429942e-01
8.437500,28.593750,4.02926843e-01
8.437500,29.062500,4.02525527e-01
8.437500,29.531250,4.02263289e-01
8.437500,30.000000,4.02171808e-01
8.906250,0.000000,4.03426158e-01
8.906250,0.468750,4.03500073e-01
8.906250,0.937500,4.03717495e-01
8.906250,1.406250,4.04067114e-01
8.906250,1.875000,4.04534686e-01
8.906250,2.343750,4.05107742e-01
8.906250,2.812500,4.05777978e-01
8.906250,3.281250,4.06539963e-01
8.906250,3.750000,4.07386936e-01
8.906250,4.218750,4.08305728e-01
8.906250,4.687500,4.09274057e-01
8.906250,5.156250,4.10260917e-01
8.906250,5.625000,4.11229489e-01
8.906250,6.093750,4.12140996e-01
8.906250,6.562500,4.12958178e-01
8.906250,7.031250,4.13647857e-01
8.906250,7.500000,4.14182700e-01
8.906250,7.968750,4.14542720e-01
8.906250,8.437500,4.14717317e-01
8.906250,8.906250,4.14708926e-01
8.906250,9.375000,4.14539660e-01
8.906250,9.843750,4.14262884e-01
8.906250,10.312500,4.13982188e-01
8.906250,10.781250,4.13880642e-01
8.906250,11.250000,4.14262765e-01
8.906250,11.718750,4.15619436e-01
8.906250,12.187500,4.18662912e-01
8.906250,12.656250,4.24270664e-01
8.906250,13.125000,4.33508464e-01
8.906250,13.593750,4.46534332e-01
8.906250,14.062500,4.55679942e-01
8.906250,14.531250,4.62546462e-01
8.906250,15.000000,4.66906091e-01
8.906250,15.468750,4.62546462e-01
8.906250,15.937500,4.55679942e-01
8.906250,16.406250,4.46534332e-01
8.906250,16.875000,4.33508464e-01
8.906250,17.343750,4.24270664e-01
8.906250,17.812500,4.18662912e-01
8.906250,18.281250,4.15619436e-01
8.906250,18.750000,4.14262765e-01
8.906250,19.218750,4.13880642e-01
8.906250,19.687500,4.13982188e-01
8.906250,20.156250,4.14262884e-01
8.906250,20.625000,4.14539660e-01
8.906250,21.093750,4.14708926e-01
8.906250,21.562500,4.14717317e-01
8.906250,22.031250,4.14542720e-01
8.906250,22.500000,4.14182700e-01
8.906250,22.968750,4.13647857e-01
8.906250,23.437500,4.12958178e-01
8.906250,23.906250,4.12140996e-01
8.906250,24.375000,4.11229489e-01
8.906250,24.843750,4.10260917e-01
8.906250,25.312500,4.09274057e-01
8.906250,25.781250,4.08305728e-01
8.906250,26.250000,4.07386936e-01
8.906250,26.718750,4.06539963e-01
8.906250,27.187500,4.05777978e-01
8.906250,27.656250,4.05107742e-01
8.906250,28.125000,4.04534686e-01
8.906250,28.593750,4.04067114e-01
8.906250,29.062500,4.03717495e-01
8.906250,29.531250,4.03500073e-01
8.906250,30.000000,4.03426158e-01
9.375000,0.000000,4.04830330e-01
9.375000,0.468750,4.04896237e-01
9.375000,0.937500,4.05092149e-01
9.375000,1.406250,4.05413029e-01
9.375000,1.875000,4.05851615e-01
9.375000,2.343750,4.06399340e-01
9.375000,2.812500,4.07046581e-01
9.375000,3.281250,4.07781852e-01
9.375000,3.750000,4.08590251e-01
9.375000,4.218750,4.09452028e-01
9.375000,4.687500,4.10342030e-01
9.375000,5.156250,4.11230413e-01
9.375000,5.625000,4.12084359e-01
9.375000,6.093750,4.12870225e-01
9.375000,6.562500,4.13555621e-01
9.375000,7.031250,4.14111159e-01
9.375000,7.500000,4.14512036e-01
9.375000,7.968750,4.14739893e-01
9.375000,8.437500,4.14785770e-01
9.375000,8.906250,4.14655450e-01
9.375000,9.375000,4.14379213e-01
9.375000,9.843750,4.14029256e-01
9.375000,10.312500,4.13749917e-01
9.375000,10.781250,4.13807796e-01
9.375000,11.250000,4.14670608e-01
9.375000,11.718750,4.17126703e-01
9.375000,12.187500,4.22626272e-01
9.375000,12.656250,4.33334915e-01
9.375000,13.125000,4.52211589e-01
9.375000,13.593750,4.66910073e-01
9.375000,14.062500,4.67484672e-01
9.375000,14.531250,4.68951775e-01
9.375000,15.000000,4.69673528e-01
9.375000,15.468750,4.68951775e-01
9.375000,15.937500,4.67484672e-01
9.375000,16.406250,4.66910073e-01
9.375000,16.875000,4.52211589e-01
9.375000,17.343750,4.33334915e-01
9.375000,17.812500,4.22626272e-01
9.375000,18.281250,4.17126703e-01
9.375000,18.750000,4.14670608e-01
9.375000,19.218750,4.13807796e-01
9.375000,19.687500,4.13749917e-01
9.375000,20.156250,4.14029256e-01
9.375000,20.625000,4.14379213e-01
9.375000,21.093750,4.14655450e-01
9.375000,21.562500,4.14785770e-01
9.375000,22.031250,4.14739893e-01
9.375000,22.500000,4.14512036e-01
9.375000,22.968750,4.14111159e-01
9.375000,23.437500,4.13555621e-01
9.375000,23.906250,4.12870225e-01
9.375000,24.375000,4.12084359e-01
9.375000,24.843750,4.11230413e-01
9.375000,25.312500,4.10342030e-01
9.375000,25.781250,4.09452028e-01
9.375000,26.250000,4.08590251e-01
9.375000,26.718750,4.07781852e-01
9.375000,27.187500,4.07046581e-01
9.375000,27.656250,4.06399340e-01
9.375000,28.125000,4.05851615e-01
9.375000,28.593750,4.05413029e-01
9.375000,29.062500,4.05092149e-01
9.375000,29.531250,4.04896237e-01
9.375000,30.000000,4.04830330e-01
9.843750,0.000000,4.06132505e-01
9.843750,0.468750,4.06193596e-01
9.843750,0.937500,4.06375725e-01
9.843750,1.406250,4.06675495e-01
9.843750,1.875000,4.07087278e-01
9.843750,2.343750,4.07603125e-01
9.843750,2.812500,4.08212445e-01
9.843750,3.281250,4.08901483e-01
9.843750,3.750000,4.09652766e-01
9.843750,4.218750,4.10444802e-01
9.843750,4.687500,4.11252291e-01
9.843750,5.156250,4.12046891e-01
9.843750,5.625000,4.12798428e-01
9.843750,6.093750,4.13476305e-01
9.843750,6.562500,4.14050905e-01
9.843750,7.031250,4.14494957e-01
9.843750,7.500000,4.14785059e-01
9.843750,7.968750,4.14903861e-01
9.843750,8.437500,4.14843842e-01
9.843750,8.906250,4.14614275e-01
9.843750,9.375000,4.14254221e-01
9.843750,9.843750,4.13856580e-01
9.843750,10.312500,4.13612019e-01
9.843750,10.781250,4.13888456e-01
9.843750,11.250000,4.15365682e-01
9.843750,11.718750,4.19236215e-01
9.843750,12.187500,4.27507641e-01
9.843750,12.656250,4.46283015e-01
9.843750,13.125000,4.66820967e-01
9.843750,13.593750,4.69985570e-01
9.843750,14.062500,4.70311668e-01
9.843750,14.531250,4.71641616e-01
9.843750,15.000000,4.72148436e-01
9.843750,15.468750,4.71641616e-01
9.843750,15.937500,4.70311668e-01
9.843750,16.406250,4.69985570e-01
9.843750,16.875000,4.66820967e-01
9.843750,17.343750,4.46283015e-01
9.843750,17.812500,4.27507641e-01
9.843750,18.281250,4.19236215e-01
9.843750,18.750000,4.15365682e-01
9.843750,19.218750,4.13888456e-01
9.843750,19.687500,4.13612019e-01
9.843750,20.156250,4.13856580e-01
9.843750,20.625000,4.14254221e-01
9.843750,21.093750,4.14614275e-01
9.843750,21.562500,4.14843842e-01
9.843750,22.031250,4.14903861e-01
9.843750,22.500000,4.14785059e-01
9.843750,22.968750,4.14494957e-01
9.843750,23.437500,4.14050905e-01
9.843750,23.906250,4.13476305e-01
9.843750,24.375000,4.12798428e-01
9.843750,24.843750,4.12046891e-01
9.843750,25.312500,4.11252291e-01
9.843750,25.781250,4.10444802e-01
9.843750,26.250000,4.09652766e-01
9.843750,26.718750,4.08901483e-01
9.843750,27.187500,4.08212445e-01
9.843750,27.656250,4.07603125e-01
9.843750,28.125000,4.07087278e-01
9.843750,28.593750,4.06675495e-01
9.843750,29.062500,4.06375725e-01
9.843750,29.531250,4.06193596e-01
9.843750,30.000000,4.06132505e-01
10.312500,0.000000,4.07193492e-01
10.312500,0.468750,4.07251174e-01
10.312500,0.937500,4.07423188e-01
10.312500,1.406250,4.07706364e-01
10.312500,1.875000,4.08095192e-01
10.312500,2.343750,4.08581512e-01
10.312500,2.812500,4.09154138e-01
10.312500,3.281250,4.09798528e-01
10.312500,3.750000,4.10496588e-01
10.312500,4.218750,4.11226754e-01
10.312500,4.687500,4.11964403e-01
10.312500,5.156250,4.12682568e-01
10.312500,5.625000,4.13352882e-01
10.312500,6.093750,4.13946627e-01
10.312500,6.562500,4.14435818e-01
10.312500,7.031250,4.14794395e-01
10.312500,7.500000,4.14999759e-01
10.312500,7.968750,4.15035234e-01
10.312500,8.437500,4.14894512e-01
10.312500,8.906250,4.14590026e-01
10.312500,9.375000,4.14168894e-01
10.312500,9.843750,4.13743298e-01
10.312500,10.312500,4.13548829e-01
10.312500,10.781250,4.14056465e-01
10.312500,11.250000,4.16193281e-01
10.312500,11.718750,4.21713206e-01
10.312500,12.187500,4.33283632e-01
10.312500,12.656250,4.55397362e-01
10.312500,13.125000,4.67345012e-01
10.312500,13.593750,4.70252646e-01
10.312500,14.062500,4.71413359e-01
10.312500,14.531250,4.72134351e-01
10.312500,15.000000,4.72703213e-01
10.312500,15.468750,4.72134351e-01
10.312500,15.937500,4.71413359e-01
10.312500,16.406250,4.70252646e-01
10.312500,16.875000,4.67345012e-01
10.312500,17.343750,4.55397362e-01
